2016A00054712038,Saskatchewan,Mountain View No. 318,Rural municipality,2.5,7.7,0
2016A00054712042,Saskatchewan,Biggar No. 347,Rural municipality,2,6.2,0
2016A00054712046,Saskatchewan,Biggar,Town,4.8,10.2,11
2016A00054712050,Saskatchewan,Perdue No. 346,Rural municipality,2.4,4.1,0
2016A00054712051,Saskatchewan,Perdue,Village,2.7,7.9,1
2016A00054712054,Saskatchewan,Vanscoy No. 345,Rural municipality,3.5,7.6,1
2016A00054712056,Saskatchewan,Delisle,Town,4,8,0
2016A00054712058,Saskatchewan,Vanscoy,Village,4.6,5.8,0
2016A00054712059,Saskatchewan,Asquith,Town,5.2,6,0
2016A00054712064,Saskatchewan,Eagle Creek No. 376,Rural municipality,2.4,6.9,0
2016A00054712078,Saskatchewan,Battle River No. 438,Rural municipality,7.1,12.1,111
2016A00054712079,Saskatchewan,Battleford,Town,5.6,8.3,0
2016A00054712829,Saskatchewan,Red Pheasant 108,Indian reserve,2.3,2.9,101
2016A00054712833,Saskatchewan,Sweet Grass 113,Indian reserve,3.5,4,101
2016A00054713006,Saskatchewan,Kindersley No. 290,Rural municipality,3.6,8.5,1
2016A00054713008,Saskatchewan,Kindersley,Town,5.8,5.9,0
2016A00054713026,Saskatchewan,Coleville,Village,4.4,6.1,0
2016A00054713028,Saskatchewan,Winslow No. 319,Rural municipality,5.5,6.7,0
2016A00054713041,Saskatchewan,Progress No. 351,Rural municipality,2.7,8.5,0
2016A00054713042,Saskatchewan,Kerrobert,Town,6.3,7.2,0
2016A00054713044,Saskatchewan,Luseland,Town,1.7,4.6,0
2016A00054713049,Saskatchewan,Eye Hill No. 382,Rural municipality,4.4,5,0
2016A00054713051,Saskatchewan,Macklin,Town,3.6,7.9,0
2016A00054713056,Saskatchewan,Grass Lake No. 381,Rural municipality,3.2,10.9,10
2016A00054713068,Saskatchewan,Buffalo No. 409,Rural municipality,3.8,4.2,0
2016A00054713069,Saskatchewan,Wilkie,Town,3.6,8.1,0
2016A00054713072,Saskatchewan,Round Valley No. 410,Rural municipality,1.7,5.7,0
2016A00054713074,Saskatchewan,Unity,Town,4.7,7.5,0
2016A00054713079,Saskatchewan,Manitou Lake No. 442,Rural municipality,2.9,7.1,1
2016A00054713092,Saskatchewan,Hillsdale No. 440,Rural municipality,2.3,9,1
2016A00054713094,Saskatchewan,Neilburg,Village,4.5,2.5,1
2016A00054713096,Saskatchewan,Cut Knife No. 439,Rural municipality,2,0,0
2016A00054713098,Saskatchewan,Cut Knife,Town,3.1,3.6,0
2016A00054713836,Saskatchewan,Little Pine 116,Indian reserve,5.8,4.9,101
2016A00054714001,Saskatchewan,Hudson Bay No. 394,Rural municipality,4,8.6,0
2016A00054714004,Saskatchewan,Hudson Bay,Town,4.6,6.6,0
2016A00054714006,Saskatchewan,Porcupine No. 395,Rural municipality,4.4,10.8,10
2016A00054714007,Saskatchewan,Porcupine Plain,Town,8.3,6.9,0
2016A00054714021,Saskatchewan,Kelvington No. 366,Rural municipality,3.1,3.2,0
2016A00054714022,Saskatchewan,Kelvington,Town,6.3,6.2,0
2016A00054714023,Saskatchewan,Ponass Lake No. 367,Rural municipality,3.1,3.5,0
2016A00054714024,Saskatchewan,Rose Valley,Town,7.6,10.3,111
2016A00054714026,Saskatchewan,Spalding No. 368,Rural municipality,1.7,5.5,0
2016A00054714032,Saskatchewan,Naicam,Town,4.6,6.4,0
2016A00054714034,Saskatchewan,Barrier Valley No. 397,Rural municipality,3.7,2.5,0
2016A00054714035,Saskatchewan,Pleasantdale No. 398,Rural municipality,8.9,7.5,101
2016A00054714038,Saskatchewan,Bjorkdale No. 426,Rural municipality,3.3,5.4,0
2016A00054714043,Saskatchewan,Tisdale No. 427,Rural municipality,3.8,10.6,11
2016A00054714044,Saskatchewan,Tisdale,Town,4.2,5.3,0
2016A00054714047,Saskatchewan,Star City No. 428,Rural municipality,2.1,4.8,0
2016A00054714049,Saskatchewan,Star City,Town,2.9,6.2,0
2016A00054714051,Saskatchewan,Melfort,City,4.7,7,0
2016A00054714053,Saskatchewan,Willow Creek No. 458,Rural municipality,1.5,1.5,0
2016A00054714056,Saskatchewan,Connaught No. 457,Rural municipality,2.9,6.3,0
2016A00054714059,Saskatchewan,Arborfield No. 456,Rural municipality,4.1,3.4,0
2016A00054714062,Saskatchewan,Arborfield,Town,8.5,2.9,0
2016A00054714067,Saskatchewan,Moose Range No. 486,Rural municipality,4.2,8.6,0
2016A00054714069,Saskatchewan,Carrot River,Town,8.2,6,100
2016A00054714072,Saskatchewan,Nipawin No. 487,Rural municipality,7.8,9.1,100
2016A00054714076,Saskatchewan,Nipawin,Town,6.2,6.9,0
2016A00054714077,Saskatchewan,Torch River No. 488,Rural municipality,3.6,6,0
2016A00054714079,Saskatchewan,White Fox,Village,4.5,8.3,0
2016A00054714092,Saskatchewan,Choiceland,Town,4.4,12.9,11
2016A00054714840,Saskatchewan,Red Earth 29,Indian reserve,3.8,5.3,101
2016A00054714841,Saskatchewan,Yellowquill 90,Indian reserve,3.6,3.3,101
2016A00054714845,Saskatchewan,Carrot River 29A,Indian reserve,1.8,2.7,0
2016A00054715001,Saskatchewan,St. Peter No. 369,Rural municipality,3.5,3.8,0
2016A00054715002,Saskatchewan,Englefeld,Village,0.6,5.8,0
2016A00054715004,Saskatchewan,Muenster,Village,3.7,4.4,0
2016A00054715006,Saskatchewan,Lake Lenore,Village,5.3,2.6,0
2016A00054715007,Saskatchewan,Humboldt No. 370,Rural municipality,2.6,1.7,0
2016A00054715008,Saskatchewan,Humboldt,City,6.3,7.6,0
2016A00054715011,Saskatchewan,Bayne No. 371,Rural municipality,1.8,3.1,0
2016A00054715012,Saskatchewan,Bruno,Town,11,8.3,1100
2016A00054715014,Saskatchewan,Grant No. 372,Rural municipality,5.2,10.7,111
2016A00054715018,Saskatchewan,Aberdeen No. 373,Rural municipality,2.7,2.2,0
2016A00054715019,Saskatchewan,Aberdeen,Town,3.5,0.5,0
2016A00054715026,Saskatchewan,Laird No. 404,Rural municipality,3.6,12,11
2016A00054715027,Saskatchewan,Hepburn,Town,5.7,9.8,1
2016A00054715028,Saskatchewan,Waldheim,Town,6.9,9.3,1
2016A00054715029,Saskatchewan,Laird,Village,1.8,8.2,0
2016A00054715031,Saskatchewan,Rosthern No. 403,Rural municipality,7.8,10.6,11
2016A00054715034,Saskatchewan,Hague,Town,7.6,14.2,11
